promptID,pairID,premise,premise_binary_parse,premise_parse,hypothesis,hypothesis_binary_parse,hypothesis_parse,genre,label
1371,1371c,"He hired a room, and I hired one too.","( ( ( ( ( He ( hired ( a room ) ) ) , ) and ) ( I ( ( hired one ) too ) ) ) . )","(ROOT (S (S (NP (PRP He)) (VP (VBD hired) (NP (DT a) (NN room)))) (, ,) (CC and) (S (NP (PRP I)) (VP (VBD hired) (NP (CD one)) (ADVP (RB too)))) (. .)))","He hired a room, but I didn't have enough money for one myself.","( ( ( ( ( He ( hired ( a room ) ) ) , ) but ) ( I ( ( did n't ) ( have ( ( enough money ) ( for ( one myself ) ) ) ) ) ) ) . )","(ROOT (S (S (NP (PRP He)) (VP (VBD hired) (NP (DT a) (NN room)))) (, ,) (CC but) (S (NP (PRP I)) (VP (VBD did) (RB n't) (VP (VB have) (NP (NP (JJ enough) (NN money)) (PP (IN for) (NP (CD one) (NNS myself))))))) (. .)))",fiction,2
91580,91580e,The dramatically rising cliff of black basalt stone made the castle impregnable to all but the most wily commander.,( ( ( The ( dramatically ( rising cliff ) ) ) ( of ( black ( basalt stone ) ) ) ) ( ( ( made ( the ( castle impregnable ) ) ) ( to ( all ( but ( the ( most ( wily commander ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (JJ dramatically) (VBG rising) (NN cliff)) (PP (IN of) (NP (JJ black) (NN basalt) (NN stone)))) (VP (VBD made) (NP (DT the) (NN castle) (NN impregnable)) (PP (TO to) (NP (NP (DT all)) (PP (CC but) (NP (DT the) (JJS most) (JJ wily) (NN commander)))))) (. .))),The castle was secure due to its proximity to a cliff.,( ( The castle ) ( ( ( was ( ( secure due ) ( to ( its proximity ) ) ) ) ( to ( a cliff ) ) ) . ) ),(ROOT (S (NP (DT The) (NN castle)) (VP (VBD was) (ADJP (ADJP (JJ secure) (JJ due)) (PP (TO to) (NP (PRP$ its) (NN proximity)))) (PP (TO to) (NP (DT a) (NN cliff)))) (. .))),travel,0
37812,37812e,somehow i hoped that as a people we could be better than than um expecting,( somehow ( i ( hoped ( that ( ( as ( a people ) ) ( we ( could ( ( be better ) ( than ( than ( um expecting ) ) ) ) ) ) ) ) ) ) ),(ROOT (FRAG (ADVP (RB somehow)) (NP (NP (FW i)) (VP (VBN hoped) (SBAR (IN that) (S (PP (IN as) (NP (DT a) (NNS people))) (NP (PRP we)) (VP (MD could) (VP (VB be) (ADJP (JJR better)) (PP (IN than) (IN than) (NP (NP (NN um)) (VP (VBG expecting)))))))))))),I hoped we could be better than that.,( I ( ( hoped ( we ( could ( ( be better ) ( than that ) ) ) ) ) . ) ),(ROOT (S (NP (PRP I)) (VP (VBD hoped) (SBAR (S (NP (PRP we)) (VP (MD could) (VP (VB be) (ADJP (JJR better)) (PP (IN than) (NP (DT that)))))))) (. .))),telephone,0
56595,56595e,He gasped for air and his head throbbed.,( He ( ( gasped ( for ( ( air and ) ( his ( head throbbed ) ) ) ) ) . ) ),(ROOT (S (NP (PRP He)) (VP (VBD gasped) (PP (IN for) (NP (NP (NN air)) (CC and) (NP (PRP$ his) (NN head) (NN throbbed))))) (. .))),His head hurt terribly.,( ( His head ) ( ( hurt terribly ) . ) ),(ROOT (S (NP (PRP$ His) (NN head)) (VP (VBP hurt) (ADVP (RB terribly))) (. .))),fiction,0
32690,32690e,"If food and medical care tripled in cost, people would of necessity spend less on other things to pay for the increase or cut down on the food and medical care they purchased.","( ( If ( ( ( ( food and ) medical ) care ) ( tripled ( in cost ) ) ) ) ( , ( people ( ( ( would ( of necessity ) ) ( ( ( spend less ) ( on ( other things ) ) ) ( to ( ( ( pay ( for ( the increase ) ) ) or ) ( ( cut down ) ( on ( ( the ( ( ( food and ) medical ) care ) ) ( they purchased ) ) ) ) ) ) ) ) . ) ) ) )","(ROOT (S (SBAR (IN If) (S (NP (UCP (NN food) (CC and) (JJ medical)) (NN care)) (VP (VBD tripled) (PP (IN in) (NP (NN cost)))))) (, ,) (NP (NNS people)) (VP (MD would) (PP (IN of) (NP (NN necessity))) (VP (VB spend) (ADVP (RBR less)) (PP (IN on) (NP (JJ other) (NNS things))) (S (VP (TO to) (VP (VP (VB pay) (PP (IN for) (NP (DT the) (NN increase)))) (CC or) (VP (VB cut) (PRT (RP down)) (PP (IN on) (NP (NP (DT the) (UCP (NN food) (CC and) (JJ medical)) (NN care)) (SBAR (S (NP (PRP they)) (VP (VBD purchased)))))))))))) (. .)))",People would have to cut spending in other areas if food and medical care increased.,( People ( ( would ( ( have ( to ( ( cut spending ) ( in ( other areas ) ) ) ) ) ( if ( ( ( ( food and ) medical ) care ) increased ) ) ) ) . ) ),(ROOT (S (NP (NNS People)) (VP (MD would) (VP (VB have) (S (VP (TO to) (VP (VB cut) (NP (NN spending)) (PP (IN in) (NP (JJ other) (NNS areas)))))) (SBAR (IN if) (S (NP (UCP (NN food) (CC and) (JJ medical)) (NN care)) (VP (VBD increased)))))) (. .))),slate,0
5706,5706c,yeah i i think you really have to be disciplined,( yeah ( ( i i ) ( think ( you ( really ( have ( to ( be disciplined ) ) ) ) ) ) ) ),(ROOT (S (VP (VB yeah) (NP (NP (FW i) (FW i)) (SBAR (S (VP (VBP think) (SBAR (S (NP (PRP you)) (ADVP (RB really)) (VP (VBP have) (S (VP (TO to) (VP (VB be) (VP (VBN disciplined))))))))))))))),It really doesn't require much discipline to do.,( It ( really ( ( ( does n't ) ( ( require ( much discipline ) ) ( to do ) ) ) . ) ) ),(ROOT (S (NP (PRP It)) (ADVP (RB really)) (VP (VBZ does) (RB n't) (VP (VB require) (NP (JJ much) (NN discipline)) (S (VP (TO to) (VP (VB do)))))) (. .))),telephone,2
92998,92998n,oh okay i'll let you go,( ( ( oh okay ) i ) ( 'll ( let ( you go ) ) ) ),(ROOT (S (NP (ADJP (RB oh) (JJ okay)) (NNS i)) (VP (MD 'll) (VP (VB let) (S (NP (PRP you)) (VP (VB go))))))),I will only let you go if you agree to take out the garbage.,( I ( ( ( will only ) ( let ( you ( go ( if ( you ( agree ( to ( ( take out ) ( the garbage ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (PRP I)) (VP (MD will) (ADVP (RB only)) (VP (VB let) (S (NP (PRP you)) (VP (VB go) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP agree) (S (VP (TO to) (VP (VB take) (PRT (RP out)) (NP (DT the) (NN garbage)))))))))))) (. .))),telephone,1
53744,53744n,"In that regard, they evaluated a set of about 50 policies to improve the technology performance and characterization of the residential, commercial, industrial, transportation, and electricity generation sectors.","( ( In ( that regard ) ) ( , ( they ( ( evaluated ( ( ( a set ) ( of ( ( about 50 ) policies ) ) ) ( to ( improve ( ( the ( technology ( ( performance and ) characterization ) ) ) ( of ( ( ( the ( residential ( , ( commercial ( , ( industrial ( , ( transportation , ) ) ) ) ) ) ) ) and ) ( electricity ( generation sectors ) ) ) ) ) ) ) ) ) . ) ) ) )","(ROOT (S (PP (IN In) (NP (DT that) (NN regard))) (, ,) (NP (PRP they)) (VP (VBN evaluated) (S (NP (NP (DT a) (NN set)) (PP (IN of) (NP (QP (RB about) (CD 50)) (NNS policies)))) (VP (TO to) (VP (VB improve) (NP (NP (DT the) (NN technology) (NN performance) (CC and) (NN characterization)) (PP (IN of) (NP (NP (DT the) (JJ residential) (, ,) (JJ commercial) (, ,) (JJ industrial) (, ,) (NN transportation) (, ,)) (CC and) (NP (NN electricity) (NN generation) (NNS sectors))))))))) (. .)))",At least 25 of the policies were responsible for the growth of the residential sector.,( ( ( ( At least ) 25 ) ( of ( the policies ) ) ) ( ( were ( responsible ( for ( ( the growth ) ( of ( the ( residential sector ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (QP (IN At) (JJS least) (CD 25))) (PP (IN of) (NP (DT the) (NNS policies)))) (VP (VBD were) (ADJP (JJ responsible) (PP (IN for) (NP (NP (DT the) (NN growth)) (PP (IN of) (NP (DT the) (JJ residential) (NN sector))))))) (. .))),government,1
120064,120064e,"Authentic Jamaican cuisine (including jerk chicken, pork, and fish), or choose your own lobster.","( ( ( ( ( Authentic ( ( Jamaican cuisine ) ( -LRB- ( ( including ( ( ( ( ( ( jerk chicken ) , ) pork ) , ) and ) fish ) ) -RRB- ) ) ) ) , ) or ) ( choose ( your ( own lobster ) ) ) ) . )","(ROOT (S (VP (VP (VB Authentic) (NP (NP (JJ Jamaican) (NN cuisine)) (PRN (-LRB- -LRB-) (PP (VBG including) (NP (NP (NN jerk) (NN chicken)) (, ,) (NP (NN pork)) (, ,) (CC and) (NP (NN fish)))) (-RRB- -RRB-)))) (, ,) (CC or) (VP (VB choose) (NP (PRP$ your) (JJ own) (NN lobster)))) (. .)))",Jamaican cuisine includes jerk chicken.,( ( Jamaican cuisine ) ( ( includes ( jerk chicken ) ) . ) ),(ROOT (S (NP (JJ Jamaican) (NN cuisine)) (VP (VBZ includes) (NP (NN jerk) (NN chicken))) (. .))),travel,0
137168,137168c,"Now, the resort and hotel complex is variously described as simply noisy to a one-stop destination for fantasy, excitement, and adventure ; your conclusion obviously depends on your point of view.","( ( ( ( Now ( , ( ( the ( resort ( and ( hotel complex ) ) ) ) ( ( is variously ) ( described ( as ( simply ( noisy ( to ( ( a ( one-stop destination ) ) ( for ( ( ( ( ( fantasy , ) excitement ) , ) and ) adventure ) ) ) ) ) ) ) ) ) ) ) ) ; ) ( ( your conclusion ) ( obviously ( depends ( on ( ( your point ) ( of view ) ) ) ) ) ) ) . )","(ROOT (S (S (ADVP (RB Now)) (, ,) (NP (DT the) (NN resort) (CC and) (NN hotel) (NN complex)) (VP (VBZ is) (ADVP (RB variously)) (VP (VBN described) (S (ADJP (RB as) (RB simply) (JJ noisy) (PP (TO to) (NP (NP (DT a) (JJ one-stop) (NN destination)) (PP (IN for) (NP (NP (NN fantasy)) (, ,) (NP (NN excitement)) (, ,) (CC and) (NP (NN adventure))))))))))) (: ;) (S (NP (PRP$ your) (NN conclusion)) (ADVP (RB obviously)) (VP (VBZ depends) (PP (IN on) (NP (NP (PRP$ your) (NN point)) (PP (IN of) (NP (NN view))))))) (. .)))",The resort and hotel complex are very quiet.,( ( The ( resort ( and ( hotel complex ) ) ) ) ( ( are ( very quiet ) ) . ) ),(ROOT (S (NP (DT The) (NN resort) (CC and) (NN hotel) (NN complex)) (VP (VBP are) (ADJP (RB very) (JJ quiet))) (. .))),travel,2
50034,50034c,"Given the extent of wealth it has brought to the country, it is not surprising to have a Natural Rubber Museum, which opened since 1992 at the Rubber Research Institute's Experimental Station in Sungai Buloh.","( ( ( Given ( ( the extent ) ( of wealth ) ) ) ( it ( has ( brought ( to ( the country ) ) ) ) ) ) ( , ( it ( ( ( is not ) ( surprising ( to ( have ( ( ( a ( Natural ( Rubber Museum ) ) ) , ) ( which ( ( opened ( since 1992 ) ) ( at ( ( ( the ( Rubber ( Research ( Institute 's ) ) ) ) ( Experimental Station ) ) ( in ( Sungai Buloh ) ) ) ) ) ) ) ) ) ) ) . ) ) ) )","(ROOT (S (S (PP (VBN Given) (NP (NP (DT the) (NN extent)) (PP (IN of) (NP (NN wealth))))) (NP (PRP it)) (VP (VBZ has) (VP (VBN brought) (PP (TO to) (NP (DT the) (NN country)))))) (, ,) (NP (PRP it)) (VP (VBZ is) (RB not) (ADJP (JJ surprising) (S (VP (TO to) (VP (VB have) (NP (NP (DT a) (NNP Natural) (NNP Rubber) (NNP Museum)) (, ,) (SBAR (WHNP (WDT which)) (S (VP (VBD opened) (PP (IN since) (NP (CD 1992))) (PP (IN at) (NP (NP (NP (DT the) (NNP Rubber) (NNP Research) (NNP Institute) (POS 's)) (NNP Experimental) (NNP Station)) (PP (IN in) (NP (NNP Sungai) (NNP Buloh)))))))))))))) (. .)))",Rubber has not contributed to the wealth of the country.,( Rubber ( ( ( has not ) ( contributed ( to ( ( the wealth ) ( of ( the country ) ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Rubber)) (VP (VBZ has) (RB not) (VP (VBN contributed) (PP (TO to) (NP (NP (DT the) (NN wealth)) (PP (IN of) (NP (DT the) (NN country))))))) (. .))),travel,2
79390,79390c,"Encapuchadores bind these male trees in spring to produce the pale, bleached fronds that are used in Palm Sunday celebrations.","( Encapuchadores ( ( ( ( bind ( these ( male trees ) ) ) ( in spring ) ) ( to ( produce ( ( the ( pale ( , ( bleached fronds ) ) ) ) ( that ( are ( used ( in ( Palm ( Sunday celebrations ) ) ) ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (NNS Encapuchadores)) (VP (VBD bind) (NP (DT these) (JJ male) (NNS trees)) (PP (IN in) (NP (NN spring))) (S (VP (TO to) (VP (VB produce) (NP (NP (DT the) (JJ pale) (, ,) (JJ bleached) (NNS fronds)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (VP (VBN used) (PP (IN in) (NP (NNP Palm) (NNP Sunday) (NNS celebrations)))))))))))) (. .)))",There are no celebrations on Palm Sunday.,( There ( ( are ( ( no celebrations ) ( on ( Palm Sunday ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (DT no) (NNS celebrations)) (PP (IN on) (NP (NNP Palm) (NNP Sunday))))) (. .))),travel,2
20096,20096c,up to a forty four magnum any any of them in the correct hands they're an absolutely fantastic weapon,( ( up ( to ( a ( forty four ) ) ) ) ( magnum ( ( ( any any ) ( of them ) ) ( in ( ( the ( correct hands ) ) ( they ( 're ( an ( ( absolutely fantastic ) weapon ) ) ) ) ) ) ) ) ),(ROOT (S (VP (ADVP (RB up) (PP (TO to) (NP (DT a) (JJ forty) (CD four)))) (VB magnum) (NP (NP (DT any) (DT any)) (PP (IN of) (NP (PRP them))) (PP (IN in) (NP (NP (DT the) (JJ correct) (NNS hands)) (SBAR (S (NP (PRP they)) (VP (VBP 're) (NP (DT an) (ADJP (RB absolutely) (JJ fantastic)) (NN weapon))))))))))),A 44 magnum is a total piece of junk.,( ( A ( 44 magnum ) ) ( ( is ( ( a ( total piece ) ) ( of junk ) ) ) . ) ),(ROOT (S (NP (DT A) (CD 44) (NN magnum)) (VP (VBZ is) (NP (NP (DT a) (JJ total) (NN piece)) (PP (IN of) (NP (NN junk))))) (. .))),telephone,2
57293,57293c,i i seems like it was on a Friday Friday or Saturday,( ( i i ) ( seems ( like ( it ( ( was ( on ( a Friday ) ) ) ( ( Friday or ) Saturday ) ) ) ) ) ),(ROOT (FRAG (NP (NP (FW i) (FW i)) (SBAR (S (VP (VBZ seems) (SBAR (IN like) (S (NP (PRP it)) (VP (VBD was) (PP (IN on) (NP (DT a) (NNP Friday))) (NP (NNP Friday) (CC or) (NNP Saturday))))))))))),I think it was a Tuesday.,( I ( ( think ( it ( was ( a Tuesday ) ) ) ) . ) ),(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (PRP it)) (VP (VBD was) (NP (DT a) (NNP Tuesday)))))) (. .))),telephone,2
47763,47763e,I beg your pardon. A man's voice beside her made her start and turn.,( ( I ( ( beg ( your pardon ) ) . ) ) ( ( ( ( A ( man 's ) ) voice ) ( beside her ) ) ( ( made ( her ( ( start and ) turn ) ) ) . ) ) ),(ROOT (S (S (NP (PRP I)) (VP (VBZ beg) (NP (PRP$ your) (NN pardon))) (. .)) (NP (NP (NP (DT A) (NN man) (POS 's)) (NN voice)) (PP (IN beside) (NP (PRP her)))) (VP (VBD made) (S (NP (PRP her)) (VP (VB start) (CC and) (VB turn)))) (. .))),She was startled by the man and turned when he said I beg your pardon. ,( She ( ( was ( ( ( startled ( by ( the man ) ) ) and ) ( turned ( when ( he ( said ( I ( beg ( your pardon ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (PRP She)) (VP (VBD was) (VP (VP (VBN startled) (PP (IN by) (NP (DT the) (NN man)))) (CC and) (VP (VBN turned) (SBAR (WHADVP (WRB when)) (S (NP (PRP he)) (VP (VBD said) (S (NP (PRP I)) (VP (VB beg) (NP (PRP$ your) (NN pardon)))))))))) (. .))),fiction,0
114421,114421e,"However, an interim program was instituted between April 4 and October 4, 1996, to maintain a basic program until EQIP could begin.","( However ( , ( ( an ( interim program ) ) ( ( was ( ( instituted ( between ( ( ( April 4 ) and ) ( ( ( ( October 4 ) , ) 1996 ) , ) ) ) ) ( to ( ( maintain ( a ( basic program ) ) ) ( until ( EQIP ( could begin ) ) ) ) ) ) ) . ) ) ) )","(ROOT (S (ADVP (RB However)) (, ,) (NP (DT an) (JJ interim) (NN program)) (VP (VBD was) (VP (VBN instituted) (PP (IN between) (NP (NP (NNP April) (CD 4)) (CC and) (NP (NNP October) (CD 4) (, ,) (CD 1996) (, ,)))) (S (VP (TO to) (VP (VB maintain) (NP (DT a) (JJ basic) (NN program)) (SBAR (IN until) (S (NP (NNP EQIP)) (VP (MD could) (VP (VB begin)))))))))) (. .)))",They had a temporary program in place.,( They ( ( had ( ( a ( temporary program ) ) ( in place ) ) ) . ) ),(ROOT (S (NP (PRP They)) (VP (VBD had) (NP (NP (DT a) (JJ temporary) (NN program)) (PP (IN in) (NP (NN place))))) (. .))),government,0
130985,130985c,"The Zapruder family is demanding $18 million, wanting no blood money but figuring it could fetch $70 million on the open market.","( ( The ( Zapruder family ) ) ( ( is ( ( ( demanding ( ( $ 18 ) million ) ) , ) ( ( ( wanting ( no ( blood money ) ) ) but ) ( figuring ( it ( could ( fetch ( ( ( $ 70 ) million ) ( on ( the ( open market ) ) ) ) ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (DT The) (NNP Zapruder) (NN family)) (VP (VBZ is) (VP (VBG demanding) (NP (QP ($ $) (CD 18) (CD million))) (, ,) (S (VP (VP (VBG wanting) (NP (DT no) (NN blood) (NN money))) (CC but) (VP (VBG figuring) (SBAR (S (NP (PRP it)) (VP (MD could) (VP (VB fetch) (NP (NP (QP ($ $) (CD 70) (CD million))) (PP (IN on) (NP (DT the) (JJ open) (NN market))))))))))))) (. .)))",The Zapruder family wants nothing in return.,( ( The ( Zapruder family ) ) ( ( wants ( nothing ( in return ) ) ) . ) ),(ROOT (S (NP (DT The) (NNP Zapruder) (NN family)) (VP (VBZ wants) (NP (NP (NN nothing)) (PP (IN in) (NP (NN return))))) (. .))),slate,2
88643,88643c,I am not keeping back facts. ,( I ( ( ( am not ) ( ( keeping back ) facts ) ) . ) ),(ROOT (S (NP (PRP I)) (VP (VBP am) (RB not) (VP (VBG keeping) (PRT (RP back)) (NP (NNS facts)))) (. .))),I am keeping back facts.,( I ( ( am ( ( keeping back ) facts ) ) . ) ),(ROOT (S (NP (PRP I)) (VP (VBP am) (VP (VBG keeping) (PRT (RP back)) (NP (NNS facts)))) (. .))),fiction,2
23418,23418c,Around him stood the remainder of the Sticks.,( Around ( him ( ( stood ( ( the remainder ) ( of ( the Sticks ) ) ) ) . ) ) ),(ROOT (S (ADVP (RB Around)) (NP (PRP him)) (VP (VBD stood) (NP (NP (DT the) (NN remainder)) (PP (IN of) (NP (DT the) (NNPS Sticks))))) (. .))),There weren't any members of the Sticks left. ,( There ( ( ( were n't ) ( ( any members ) ( of ( the ( Sticks left ) ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBD were) (RB n't) (NP (NP (DT any) (NNS members)) (PP (IN of) (NP (DT the) (NNP Sticks) (NN left))))) (. .))),fiction,2
115649,115649c,He scanned the great lawyer eagerly.,( He ( ( ( scanned ( the ( great lawyer ) ) ) eagerly ) . ) ),(ROOT (S (NP (PRP He)) (VP (VBD scanned) (NP (DT the) (JJ great) (NN lawyer)) (ADVP (RB eagerly))) (. .))),He ignored the lawyer.,( He ( ( ignored ( the lawyer ) ) . ) ),(ROOT (S (NP (PRP He)) (VP (VBD ignored) (NP (DT the) (NN lawyer))) (. .))),fiction,2
143109,143109c,Most organized tours generally include a night at a gazino as part of the package; otherwise you can book a table through your hotel or through a travel agent.,( ( ( ( ( Most ( organized tours ) ) ( generally ( ( include ( a night ) ) ( at ( ( a gazino ) ( as ( part ( of ( the package ) ) ) ) ) ) ) ) ) ; ) ( otherwise ( you ( can ( ( book ( a table ) ) ( ( ( through ( your hotel ) ) or ) ( through ( a ( travel agent ) ) ) ) ) ) ) ) ) . ),(ROOT (S (S (NP (JJS Most) (JJ organized) (NNS tours)) (ADVP (RB generally)) (VP (VBP include) (NP (DT a) (NN night)) (PP (IN at) (NP (NP (DT a) (NN gazino)) (PP (IN as) (NP (NP (NN part)) (PP (IN of) (NP (DT the) (NN package))))))))) (: ;) (S (ADVP (RB otherwise)) (NP (PRP you)) (VP (MD can) (VP (VB book) (NP (DT a) (NN table)) (PP (PP (IN through) (NP (PRP$ your) (NN hotel))) (CC or) (PP (IN through) (NP (DT a) (NN travel) (NN agent))))))) (. .))),"No tours include a gazino night, you can't book one. ","( ( ( No tours ) ( ( include ( a gazino ) ) night ) ) ( , ( you ( ( ( ca n't ) ( book one ) ) . ) ) ) )","(ROOT (S (S (NP (DT No) (NNS tours)) (VP (VBP include) (NP (DT a) (NN gazino)) (NP (NN night)))) (, ,) (NP (PRP you)) (VP (MD ca) (RB n't) (VP (VB book) (NP (CD one)))) (. .)))",travel,2
37811,37811n,"I'm in a huge, overwhelming sea of debt, said Jennifer Arons, 28, a criminal defense staff attorney at Manhattan Legal Aid. ","( ( I ( 'm ( in ( ( a ( huge ( , ( overwhelming sea ) ) ) ) ( of debt ) ) ) ) ) ( , ( ( said ( ( ( Jennifer Arons ) , ) ( ( 28 , ) ( ( a ( criminal ( defense ( staff attorney ) ) ) ) ( at ( Manhattan ( Legal Aid ) ) ) ) ) ) ) . ) ) )","(ROOT (SINV (S (NP (PRP I)) (VP (VBP 'm) (PP (IN in) (NP (NP (DT a) (JJ huge) (, ,) (JJ overwhelming) (NN sea)) (PP (IN of) (NP (NN debt))))))) (, ,) (VP (VBD said)) (NP (NP (NNP Jennifer) (NNP Arons)) (, ,) (NP (NP (CD 28)) (, ,) (NP (NP (DT a) (JJ criminal) (NN defense) (NN staff) (NN attorney)) (PP (IN at) (NP (NNP Manhattan) (NNP Legal) (NNP Aid)))))) (. .)))",Jennifer claims her debt is over the six digit mark at this point.,( Jennifer ( ( claims ( ( her debt ) ( is ( over ( ( the ( six ( digit mark ) ) ) ( at ( this point ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Jennifer)) (VP (VBZ claims) (SBAR (S (NP (PRP$ her) (NN debt)) (VP (VBZ is) (PP (IN over) (NP (NP (DT the) (CD six) (NN digit) (NN mark)) (PP (IN at) (NP (DT this) (NN point))))))))) (. .))),government,1
140022,140022n,CDC Centers for Disease Control and Prevention CERT/CC CERTa Coordination Center,( ( CDC Centers ) ( for ( ( ( Disease Control ) and ) ( Prevention ( CERT/CC ( CERTa ( Coordination Center ) ) ) ) ) ) ),(ROOT (NP (NP (NNP CDC) (NNPS Centers)) (PP (IN for) (NP (NP (NNP Disease) (NNP Control)) (CC and) (NP (NNP Prevention) (NNP CERT/CC) (NNP CERTa) (NNP Coordination) (NNP Center)))))),The CDC in New York was rounded and grey.,( ( ( The CDC ) ( in ( New York ) ) ) ( ( was ( ( rounded and ) grey ) ) . ) ),(ROOT (S (NP (NP (DT The) (NNP CDC)) (PP (IN in) (NP (NNP New) (NNP York)))) (VP (VBD was) (ADJP (JJ rounded) (CC and) (JJ grey))) (. .))),government,1
43805,43805e,and uh when i played softball it was with the church team it was just for fun although the church team we made it to the nationals we were ranked fifteenth in the nation so i you know i'm proud of that,( and ( uh ( ( when ( i ( played ( softball ( it ( was ( with ( the ( church team ) ) ) ) ) ) ) ) ) ( it ( ( ( was just ) ( for fun ) ) ( although ( ( ( the ( church team ) ) ( we ( ( made it ) ( to ( ( the nationals ) ( we ( were ( ( ranked fifteenth ) ( in ( the nation ) ) ) ) ) ) ) ) ) ) ( so ( i ( you ( know ( i ( 'm ( proud ( of that ) ) ) ) ) ) ) ) ) ) ) ) ) ) ),(ROOT (FRAG (CC and) (NP (NP (NNP uh)) (SBAR (S (SBAR (WHADVP (WRB when)) (S (NP (FW i)) (VP (VBD played) (NP (NP (NN softball)) (SBAR (S (NP (PRP it)) (VP (VBD was) (PP (IN with) (NP (DT the) (NN church) (NN team)))))))))) (NP (PRP it)) (VP (VBD was) (ADVP (RB just)) (PP (IN for) (NP (NN fun))) (SBAR (IN although) (S (NP (NP (DT the) (NN church) (NN team)) (SBAR (S (NP (PRP we)) (VP (VBD made) (NP (PRP it)) (PP (TO to) (NP (NP (DT the) (NNS nationals)) (SBAR (S (NP (PRP we)) (VP (VBD were) (VP (VBN ranked) (ADVP (RB fifteenth)) (PP (IN in) (NP (DT the) (NN nation))))))))))))) (ADVP (RB so)) (VP (VBD i) (SBAR (S (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (FW i)) (VP (VBP 'm) (ADJP (JJ proud) (WHPP (IN of) (WHNP (WDT that))))))))))))))))))),I played softball with the church team for the fun of it.,( I ( ( ( ( played softball ) ( with ( the ( church team ) ) ) ) ( for ( ( the fun ) ( of it ) ) ) ) . ) ),(ROOT (S (NP (PRP I)) (VP (VBD played) (NP (NN softball)) (PP (IN with) (NP (DT the) (NN church) (NN team))) (PP (IN for) (NP (NP (DT the) (NN fun)) (PP (IN of) (NP (PRP it)))))) (. .))),telephone,0
